,Drift_Rate,SNR,Index,Uncorrected_Frequency,Corrected_Frequency,freq_start,freq_end,Coarse_Channel_Number,Full_number_of_hits,dat_name,fil_0000,fil_0001,normalized_dr,SNR_ratio_0001,0000_x_0001,SNR_ratio,x
95,0.135076,90.362549,312336,8399.999935,8399.999935,8400.00044,8399.999435,31,1842,/mnt/datac-netStorage-40G/projects/p004/PPO/2022-11-01-04:44:33/fil_59884_18785_248895019_trappist1_0001/seti-node6.1/fil_59884_18785_248895019_trappist1_0001-beam0000.dat,/mnt/datac-netStorage-40G/projects/p004/2022-11-01-04:44:33/fil_59884_18785_248895019_trappist1_0001/seti-node6.1/fil_59884_18785_248895019_trappist1_0001-beam0000.fil,/mnt/datac-netStorage-40G/projects/p004/2022-11-01-04:44:33/fil_59884_18785_248895019_trappist1_0001/seti-node6.1/fil_59884_18785_248895019_trappist1_0001-beam0001.fil,0.016080475348165577,0.9892504811103866,0.9495600487207171,0.9892504811103866,0.9495600487207171
96,0.067538,174.085052,624656,8399.999967,8399.999967,8400.00022,8399.999717,31,2212,/mnt/datac-netStorage-40G/projects/p004/PPO/2022-11-01-04:44:33/fil_59884_18785_248895019_trappist1_0001/seti-node6.1/fil_59884_18785_248895019_trappist1_0001-beam0000.dat,/mnt/datac-netStorage-40G/projects/p004/2022-11-01-04:44:33/fil_59884_18785_248895019_trappist1_0001/seti-node6.1/fil_59884_18785_248895019_trappist1_0001-beam0000.fil,/mnt/datac-netStorage-40G/projects/p004/2022-11-01-04:44:33/fil_59884_18785_248895019_trappist1_0001/seti-node6.1/fil_59884_18785_248895019_trappist1_0001-beam0001.fil,0.008040237884660437,0.989248779228675,0.9495637998803481,0.989248779228675,0.9495637998803481
97,8.390615,10.139527,2550,8427.596823,8427.596823,8427.629098,8427.564805,13,16,/mnt/datac-netStorage-40G/projects/p004/PPO/2022-11-01-04:44:33/fil_59884_18785_248895019_trappist1_0001/seti-node6.1/fil_59884_18785_248895019_trappist1_0001-beam0000.dat,/mnt/datac-netStorage-40G/projects/p004/2022-11-01-04:44:33/fil_59884_18785_248895019_trappist1_0001/seti-node6.1/fil_59884_18785_248895019_trappist1_0001-beam0000.fil,/mnt/datac-netStorage-40G/projects/p004/2022-11-01-04:44:33/fil_59884_18785_248895019_trappist1_0001/seti-node6.1/fil_59884_18785_248895019_trappist1_0001-beam0001.fil,0.9956080058140216,0.8401974323639276,0.937225391542941,0.8401974323639276,0.937225391542941
98,2.034089,12.328246,10165,8427.599065,8427.599065,8427.607133,8427.59106,13,140,/mnt/datac-netStorage-40G/projects/p004/PPO/2022-11-01-04:44:33/fil_59884_18785_248895019_trappist1_0001/seti-node6.1/fil_59884_18785_248895019_trappist1_0001-beam0000.dat,/mnt/datac-netStorage-40G/projects/p004/2022-11-01-04:44:33/fil_59884_18785_248895019_trappist1_0001/seti-node6.1/fil_59884_18785_248895019_trappist1_0001-beam0000.fil,/mnt/datac-netStorage-40G/projects/p004/2022-11-01-04:44:33/fil_59884_18785_248895019_trappist1_0001/seti-node6.1/fil_59884_18785_248895019_trappist1_0001-beam0001.fil,0.24136020674659991,0.8368983439763276,0.9566481390035118,0.8368983439763276,0.9566481390035118
99,0.309881,23.409311,81205,8427.599985,8427.599985,8427.600994,8427.598985,13,1395,/mnt/datac-netStorage-40G/projects/p004/PPO/2022-11-01-04:44:33/fil_59884_18785_248895019_trappist1_0001/seti-node6.1/fil_59884_18785_248895019_trappist1_0001-beam0000.dat,/mnt/datac-netStorage-40G/projects/p004/2022-11-01-04:44:33/fil_59884_18785_248895019_trappist1_0001/seti-node6.1/fil_59884_18785_248895019_trappist1_0001-beam0000.fil,/mnt/datac-netStorage-40G/projects/p004/2022-11-01-04:44:33/fil_59884_18785_248895019_trappist1_0001/seti-node6.1/fil_59884_18785_248895019_trappist1_0001-beam0001.fil,0.03676977590901832,0.8288694539446239,0.9604389455481508,0.8288694539446239,0.9604389455481508
100,0.150968,29.544756,162395,8427.600045,8427.600045,8427.600549,8427.599545,13,2927,/mnt/datac-netStorage-40G/projects/p004/PPO/2022-11-01-04:44:33/fil_59884_18785_248895019_trappist1_0001/seti-node6.1/fil_59884_18785_248895019_trappist1_0001-beam0000.dat,/mnt/datac-netStorage-40G/projects/p004/2022-11-01-04:44:33/fil_59884_18785_248895019_trappist1_0001/seti-node6.1/fil_59884_18785_248895019_trappist1_0001-beam0000.fil,/mnt/datac-netStorage-40G/projects/p004/2022-11-01-04:44:33/fil_59884_18785_248895019_trappist1_0001/seti-node6.1/fil_59884_18785_248895019_trappist1_0001-beam0001.fil,0.017913521069518833,0.8288084233872124,0.9608176544518231,0.8288084233872124,0.9608176544518231
101,0.123158,31.794466,324783,8427.600059,8427.600059,8427.600311,8427.599809,13,6044,/mnt/datac-netStorage-40G/projects/p004/PPO/2022-11-01-04:44:33/fil_59884_18785_248895019_trappist1_0001/seti-node6.1/fil_59884_18785_248895019_trappist1_0001-beam0000.dat,/mnt/datac-netStorage-40G/projects/p004/2022-11-01-04:44:33/fil_59884_18785_248895019_trappist1_0001/seti-node6.1/fil_59884_18785_248895019_trappist1_0001-beam0000.fil,/mnt/datac-netStorage-40G/projects/p004/2022-11-01-04:44:33/fil_59884_18785_248895019_trappist1_0001/seti-node6.1/fil_59884_18785_248895019_trappist1_0001-beam0001.fil,0.014613649847543177,0.8241069999434013,0.9608299421759199,0.8241069999434013,0.9608299421759199
102,-0.033769,41.947506,649516,8427.600109,8427.600109,8427.600235,8427.599984,13,23817,/mnt/datac-netStorage-40G/projects/p004/PPO/2022-11-01-04:44:33/fil_59884_18785_248895019_trappist1_0001/seti-node6.1/fil_59884_18785_248895019_trappist1_0001-beam0000.dat,/mnt/datac-netStorage-40G/projects/p004/2022-11-01-04:44:33/fil_59884_18785_248895019_trappist1_0001/seti-node6.1/fil_59884_18785_248895019_trappist1_0001-beam0000.fil,/mnt/datac-netStorage-40G/projects/p004/2022-11-01-04:44:33/fil_59884_18785_248895019_trappist1_0001/seti-node6.1/fil_59884_18785_248895019_trappist1_0001-beam0001.fil,-0.004006953232043048,0.842207547764733,0.961419224470274,0.842207547764733,0.961419224470274
103,0.057606,23.173111,649345,8427.60028,8427.60028,8427.600406,8427.600155,13,23817,/mnt/datac-netStorage-40G/projects/p004/PPO/2022-11-01-04:44:33/fil_59884_18785_248895019_trappist1_0001/seti-node6.1/fil_59884_18785_248895019_trappist1_0001-beam0000.dat,/mnt/datac-netStorage-40G/projects/p004/2022-11-01-04:44:33/fil_59884_18785_248895019_trappist1_0001/seti-node6.1/fil_59884_18785_248895019_trappist1_0001-beam0000.fil,/mnt/datac-netStorage-40G/projects/p004/2022-11-01-04:44:33/fil_59884_18785_248895019_trappist1_0001/seti-node6.1/fil_59884_18785_248895019_trappist1_0001-beam0001.fil,0.006835397648776467,0.9162365925114276,0.9586004614244591,0.9162365925114276,0.9586004614244591
104,-0.905805,17.599592,40572,8427.600473,8427.600473,8427.602491,8427.598472,13,692,/mnt/datac-netStorage-40G/projects/p004/PPO/2022-11-01-04:44:33/fil_59884_18785_248895019_trappist1_0001/seti-node6.1/fil_59884_18785_248895019_trappist1_0001-beam0000.dat,/mnt/datac-netStorage-40G/projects/p004/2022-11-01-04:44:33/fil_59884_18785_248895019_trappist1_0001/seti-node6.1/fil_59884_18785_248895019_trappist1_0001-beam0000.fil,/mnt/datac-netStorage-40G/projects/p004/2022-11-01-04:44:33/fil_59884_18785_248895019_trappist1_0001/seti-node6.1/fil_59884_18785_248895019_trappist1_0001-beam0001.fil,-0.10748074567675998,0.8368499986855972,0.9613113528961952,0.8368499986855972,0.9613113528961952
105,-1.462001,17.27713,20278,8427.60073,8427.60073,8427.604764,8427.596727,13,318,/mnt/datac-netStorage-40G/projects/p004/PPO/2022-11-01-04:44:33/fil_59884_18785_248895019_trappist1_0001/seti-node6.1/fil_59884_18785_248895019_trappist1_0001-beam0000.dat,/mnt/datac-netStorage-40G/projects/p004/2022-11-01-04:44:33/fil_59884_18785_248895019_trappist1_0001/seti-node6.1/fil_59884_18785_248895019_trappist1_0001-beam0000.fil,/mnt/datac-netStorage-40G/projects/p004/2022-11-01-04:44:33/fil_59884_18785_248895019_trappist1_0001/seti-node6.1/fil_59884_18785_248895019_trappist1_0001-beam0001.fil,-0.17347764174290603,0.8363470182546674,0.9600091606510484,0.8363470182546674,0.9600091606510484
106,-0.030789,15.789668,219000,8444.530873,8444.530873,8444.530999,8444.530748,2,202904,/mnt/datac-netStorage-40G/projects/p004/PPO/2022-11-01-04:44:33/fil_59884_18785_248895019_trappist1_0001/seti-node6.1/fil_59884_18785_248895019_trappist1_0001-beam0000.dat,/mnt/datac-netStorage-40G/projects/p004/2022-11-01-04:44:33/fil_59884_18785_248895019_trappist1_0001/seti-node6.1/fil_59884_18785_248895019_trappist1_0001-beam0000.fil,/mnt/datac-netStorage-40G/projects/p004/2022-11-01-04:44:33/fil_59884_18785_248895019_trappist1_0001/seti-node6.1/fil_59884_18785_248895019_trappist1_0001-beam0001.fil,-0.0036460284181141648,2.070418722474489,0.8769741624810903,2.070418722474489,0.8769741624810903
107,-0.111239,11.83261,109477,8444.530919,8444.530919,8444.531171,8444.530669,2,49973,/mnt/datac-netStorage-40G/projects/p004/PPO/2022-11-01-04:44:33/fil_59884_18785_248895019_trappist1_0001/seti-node6.1/fil_59884_18785_248895019_trappist1_0001-beam0000.dat,/mnt/datac-netStorage-40G/projects/p004/2022-11-01-04:44:33/fil_59884_18785_248895019_trappist1_0001/seti-node6.1/fil_59884_18785_248895019_trappist1_0001-beam0000.fil,/mnt/datac-netStorage-40G/projects/p004/2022-11-01-04:44:33/fil_59884_18785_248895019_trappist1_0001/seti-node6.1/fil_59884_18785_248895019_trappist1_0001-beam0001.fil,-0.013172904184665006,1.2865134289419768,0.8149738493435219,1.2865134289419768,0.8149738493435219
108,0.437011,11.528591,27288,8444.53157,8444.53157,8444.532578,8444.530569,2,12377,/mnt/datac-netStorage-40G/projects/p004/PPO/2022-11-01-04:44:33/fil_59884_18785_248895019_trappist1_0001/seti-node6.1/fil_59884_18785_248895019_trappist1_0001-beam0000.dat,/mnt/datac-netStorage-40G/projects/p004/2022-11-01-04:44:33/fil_59884_18785_248895019_trappist1_0001/seti-node6.1/fil_59884_18785_248895019_trappist1_0001-beam0000.fil,/mnt/datac-netStorage-40G/projects/p004/2022-11-01-04:44:33/fil_59884_18785_248895019_trappist1_0001/seti-node6.1/fil_59884_18785_248895019_trappist1_0001-beam0001.fil,0.05175076251567988,1.1263661701807297,0.8197508479598686,1.1263661701807297,0.8197508479598686
109,0.158913,11.085861,54548,8444.531682,8444.531682,8444.532186,8444.531181,2,24498,/mnt/datac-netStorage-40G/projects/p004/PPO/2022-11-01-04:44:33/fil_59884_18785_248895019_trappist1_0001/seti-node6.1/fil_59884_18785_248895019_trappist1_0001-beam0000.dat,/mnt/datac-netStorage-40G/projects/p004/2022-11-01-04:44:33/fil_59884_18785_248895019_trappist1_0001/seti-node6.1/fil_59884_18785_248895019_trappist1_0001-beam0000.fil,/mnt/datac-netStorage-40G/projects/p004/2022-11-01-04:44:33/fil_59884_18785_248895019_trappist1_0001/seti-node6.1/fil_59884_18785_248895019_trappist1_0001-beam0001.fil,0.018818449204736087,1.028057252284615,0.8357388871750975,1.028057252284615,0.8357388871750975
110,0.079457,11.430499,109080,8444.531714,8444.531714,8444.531966,8444.531464,2,49973,/mnt/datac-netStorage-40G/projects/p004/PPO/2022-11-01-04:44:33/fil_59884_18785_248895019_trappist1_0001/seti-node6.1/fil_59884_18785_248895019_trappist1_0001-beam0000.dat,/mnt/datac-netStorage-40G/projects/p004/2022-11-01-04:44:33/fil_59884_18785_248895019_trappist1_0001/seti-node6.1/fil_59884_18785_248895019_trappist1_0001-beam0000.fil,/mnt/datac-netStorage-40G/projects/p004/2022-11-01-04:44:33/fil_59884_18785_248895019_trappist1_0001/seti-node6.1/fil_59884_18785_248895019_trappist1_0001-beam0001.fil,0.009409284057413205,1.027222084503689,0.8396312677564194,1.027222084503689,0.8396312677564194
111,0.001986,15.078179,218021,8444.531853,8444.531853,8444.531979,8444.531728,2,202904,/mnt/datac-netStorage-40G/projects/p004/PPO/2022-11-01-04:44:33/fil_59884_18785_248895019_trappist1_0001/seti-node6.1/fil_59884_18785_248895019_trappist1_0001-beam0000.dat,/mnt/datac-netStorage-40G/projects/p004/2022-11-01-04:44:33/fil_59884_18785_248895019_trappist1_0001/seti-node6.1/fil_59884_18785_248895019_trappist1_0001-beam0000.fil,/mnt/datac-netStorage-40G/projects/p004/2022-11-01-04:44:33/fil_59884_18785_248895019_trappist1_0001/seti-node6.1/fil_59884_18785_248895019_trappist1_0001-beam0001.fil,0.00023518177264753303,1.3274758974670555,0.8797198832872224,1.3274758974670555,0.8797198832872224
112,0.222478,10.056306,54304,8444.532658,8444.532658,8444.533163,8444.532158,2,24498,/mnt/datac-netStorage-40G/projects/p004/PPO/2022-11-01-04:44:33/fil_59884_18785_248895019_trappist1_0001/seti-node6.1/fil_59884_18785_248895019_trappist1_0001-beam0000.dat,/mnt/datac-netStorage-40G/projects/p004/2022-11-01-04:44:33/fil_59884_18785_248895019_trappist1_0001/seti-node6.1/fil_59884_18785_248895019_trappist1_0001-beam0000.fil,/mnt/datac-netStorage-40G/projects/p004/2022-11-01-04:44:33/fil_59884_18785_248895019_trappist1_0001/seti-node6.1/fil_59884_18785_248895019_trappist1_0001-beam0001.fil,0.026345802154557774,0.5088120233754119,0.9498860973048441,0.5088120233754119,0.9498860973048441
113,-0.056613,10.066578,217108,8444.532766,8444.532766,8444.532892,8444.532641,2,202904,/mnt/datac-netStorage-40G/projects/p004/PPO/2022-11-01-04:44:33/fil_59884_18785_248895019_trappist1_0001/seti-node6.1/fil_59884_18785_248895019_trappist1_0001-beam0000.dat,/mnt/datac-netStorage-40G/projects/p004/2022-11-01-04:44:33/fil_59884_18785_248895019_trappist1_0001/seti-node6.1/fil_59884_18785_248895019_trappist1_0001-beam0000.fil,/mnt/datac-netStorage-40G/projects/p004/2022-11-01-04:44:33/fil_59884_18785_248895019_trappist1_0001/seti-node6.1/fil_59884_18785_248895019_trappist1_0001-beam0001.fil,-0.006704100833526601,0.49725355346240147,0.9764542582708146,0.49725355346240147,0.9764542582708146
114,2.669741,17.227886,3384,8444.533299,8444.533299,8444.541367,8444.525294,2,1861,/mnt/datac-netStorage-40G/projects/p004/PPO/2022-11-01-04:44:33/fil_59884_18785_248895019_trappist1_0001/seti-node6.1/fil_59884_18785_248895019_trappist1_0001-beam0000.dat,/mnt/datac-netStorage-40G/projects/p004/2022-11-01-04:44:33/fil_59884_18785_248895019_trappist1_0001/seti-node6.1/fil_59884_18785_248895019_trappist1_0001-beam0000.fil,/mnt/datac-netStorage-40G/projects/p004/2022-11-01-04:44:33/fil_59884_18785_248895019_trappist1_0001/seti-node6.1/fil_59884_18785_248895019_trappist1_0001-beam0001.fil,0.3161499108090047,1.2700432423832808,0.8168525992932834,1.2700432423832808,0.8168525992932834
115,0.115212,28.172235,108045,8444.533785,8444.533785,8444.534037,8444.533535,2,49973,/mnt/datac-netStorage-40G/projects/p004/PPO/2022-11-01-04:44:33/fil_59884_18785_248895019_trappist1_0001/seti-node6.1/fil_59884_18785_248895019_trappist1_0001-beam0000.dat,/mnt/datac-netStorage-40G/projects/p004/2022-11-01-04:44:33/fil_59884_18785_248895019_trappist1_0001/seti-node6.1/fil_59884_18785_248895019_trappist1_0001-beam0000.fil,/mnt/datac-netStorage-40G/projects/p004/2022-11-01-04:44:33/fil_59884_18785_248895019_trappist1_0001/seti-node6.1/fil_59884_18785_248895019_trappist1_0001-beam0001.fil,0.013643381564358069,1.3135767107487253,0.8134254341949883,1.3135767107487253,0.8134254341949883
116,-0.056613,36.400337,215992,8444.533883,8444.533883,8444.534009,8444.533758,2,202904,/mnt/datac-netStorage-40G/projects/p004/PPO/2022-11-01-04:44:33/fil_59884_18785_248895019_trappist1_0001/seti-node6.1/fil_59884_18785_248895019_trappist1_0001-beam0000.dat,/mnt/datac-netStorage-40G/projects/p004/2022-11-01-04:44:33/fil_59884_18785_248895019_trappist1_0001/seti-node6.1/fil_59884_18785_248895019_trappist1_0001-beam0000.fil,/mnt/datac-netStorage-40G/projects/p004/2022-11-01-04:44:33/fil_59884_18785_248895019_trappist1_0001/seti-node6.1/fil_59884_18785_248895019_trappist1_0001-beam0001.fil,-0.006704099946742246,2.1832005647798063,0.8930716477796667,2.1832005647798063,0.8930716477796667
117,-0.15494,21.646862,53978,8444.533963,8444.533963,8444.534467,8444.533463,2,24498,/mnt/datac-netStorage-40G/projects/p004/PPO/2022-11-01-04:44:33/fil_59884_18785_248895019_trappist1_0001/seti-node6.1/fil_59884_18785_248895019_trappist1_0001-beam0000.dat,/mnt/datac-netStorage-40G/projects/p004/2022-11-01-04:44:33/fil_59884_18785_248895019_trappist1_0001/seti-node6.1/fil_59884_18785_248895019_trappist1_0001-beam0000.fil,/mnt/datac-netStorage-40G/projects/p004/2022-11-01-04:44:33/fil_59884_18785_248895019_trappist1_0001/seti-node6.1/fil_59884_18785_248895019_trappist1_0001-beam0001.fil,-0.018347962295077694,1.312406491922464,0.8130315611937587,1.312406491922464,0.8130315611937587
118,0.508522,27.099409,13458,8444.534547,8444.534547,8444.536565,8444.532546,2,6167,/mnt/datac-netStorage-40G/projects/p004/PPO/2022-11-01-04:44:33/fil_59884_18785_248895019_trappist1_0001/seti-node6.1/fil_59884_18785_248895019_trappist1_0001-beam0000.dat,/mnt/datac-netStorage-40G/projects/p004/2022-11-01-04:44:33/fil_59884_18785_248895019_trappist1_0001/seti-node6.1/fil_59884_18785_248895019_trappist1_0001-beam0000.fil,/mnt/datac-netStorage-40G/projects/p004/2022-11-01-04:44:33/fil_59884_18785_248895019_trappist1_0001/seti-node6.1/fil_59884_18785_248895019_trappist1_0001-beam0001.fil,0.06021905359586776,1.2917009976520029,0.815916771254969,1.2917009976520029,0.815916771254969
119,0.484685,34.05518,26915,8444.534555,8444.534555,8444.535564,8444.533555,2,12377,/mnt/datac-netStorage-40G/projects/p004/PPO/2022-11-01-04:44:33/fil_59884_18785_248895019_trappist1_0001/seti-node6.1/fil_59884_18785_248895019_trappist1_0001-beam0000.dat,/mnt/datac-netStorage-40G/projects/p004/2022-11-01-04:44:33/fil_59884_18785_248895019_trappist1_0001/seti-node6.1/fil_59884_18785_248895019_trappist1_0001-beam0000.fil,/mnt/datac-netStorage-40G/projects/p004/2022-11-01-04:44:33/fil_59884_18785_248895019_trappist1_0001/seti-node6.1/fil_59884_18785_248895019_trappist1_0001-beam0001.fil,0.05739628856159554,1.3112654665631425,0.8150189343390044,1.3112654665631425,0.8150189343390044
120,-0.006952,55.335323,215038,8444.534838,8444.534838,8444.534964,8444.534712,2,202904,/mnt/datac-netStorage-40G/projects/p004/PPO/2022-11-01-04:44:33/fil_59884_18785_248895019_trappist1_0001/seti-node6.1/fil_59884_18785_248895019_trappist1_0001-beam0000.dat,/mnt/datac-netStorage-40G/projects/p004/2022-11-01-04:44:33/fil_59884_18785_248895019_trappist1_0001/seti-node6.1/fil_59884_18785_248895019_trappist1_0001-beam0000.fil,/mnt/datac-netStorage-40G/projects/p004/2022-11-01-04:44:33/fil_59884_18785_248895019_trappist1_0001/seti-node6.1/fil_59884_18785_248895019_trappist1_0001-beam0001.fil,-0.000823254333084907,2.1077980603583244,0.9020766571862046,2.1077980603583244,0.9020766571862046
121,-0.10528,47.896954,107491,8444.534894,8444.534894,8444.535146,8444.534643,2,49973,/mnt/datac-netStorage-40G/projects/p004/PPO/2022-11-01-04:44:33/fil_59884_18785_248895019_trappist1_0001/seti-node6.1/fil_59884_18785_248895019_trappist1_0001-beam0000.dat,/mnt/datac-netStorage-40G/projects/p004/2022-11-01-04:44:33/fil_59884_18785_248895019_trappist1_0001/seti-node6.1/fil_59884_18785_248895019_trappist1_0001-beam0000.fil,/mnt/datac-netStorage-40G/projects/p004/2022-11-01-04:44:33/fil_59884_18785_248895019_trappist1_0001/seti-node6.1/fil_59884_18785_248895019_trappist1_0001-beam0001.fil,-0.012467234510814836,1.316928327212388,0.816035797835707,1.316928327212388,0.816035797835707
122,-0.186723,37.946037,53729,8444.53496,8444.53496,8444.535464,8444.534459,2,24498,/mnt/datac-netStorage-40G/projects/p004/PPO/2022-11-01-04:44:33/fil_59884_18785_248895019_trappist1_0001/seti-node6.1/fil_59884_18785_248895019_trappist1_0001-beam0000.dat,/mnt/datac-netStorage-40G/projects/p004/2022-11-01-04:44:33/fil_59884_18785_248895019_trappist1_0001/seti-node6.1/fil_59884_18785_248895019_trappist1_0001-beam0000.fil,/mnt/datac-netStorage-40G/projects/p004/2022-11-01-04:44:33/fil_59884_18785_248895019_trappist1_0001/seti-node6.1/fil_59884_18785_248895019_trappist1_0001-beam0001.fil,-0.02211169587670287,1.3107922495492164,0.8156877695286651,1.3107922495492164,0.8156877695286651
123,-1.144175,26.507654,6700,8444.535476,8444.535476,8444.53951,8444.531474,2,3085,/mnt/datac-netStorage-40G/projects/p004/PPO/2022-11-01-04:44:33/fil_59884_18785_248895019_trappist1_0001/seti-node6.1/fil_59884_18785_248895019_trappist1_0001-beam0000.dat,/mnt/datac-netStorage-40G/projects/p004/2022-11-01-04:44:33/fil_59884_18785_248895019_trappist1_0001/seti-node6.1/fil_59884_18785_248895019_trappist1_0001-beam0000.fil,/mnt/datac-netStorage-40G/projects/p004/2022-11-01-04:44:33/fil_59884_18785_248895019_trappist1_0001/seti-node6.1/fil_59884_18785_248895019_trappist1_0001-beam0001.fil,-0.13549288254795552,1.2757821900825226,0.8178052357630949,1.2757821900825226,0.8178052357630949
124,0.075484,11.417533,107043,8444.53579,8444.53579,8444.536042,8444.53554,2,49973,/mnt/datac-netStorage-40G/projects/p004/PPO/2022-11-01-04:44:33/fil_59884_18785_248895019_trappist1_0001/seti-node6.1/fil_59884_18785_248895019_trappist1_0001-beam0000.dat,/mnt/datac-netStorage-40G/projects/p004/2022-11-01-04:44:33/fil_59884_18785_248895019_trappist1_0001/seti-node6.1/fil_59884_18785_248895019_trappist1_0001-beam0000.fil,/mnt/datac-netStorage-40G/projects/p004/2022-11-01-04:44:33/fil_59884_18785_248895019_trappist1_0001/seti-node6.1/fil_59884_18785_248895019_trappist1_0001-beam0001.fil,0.008938797776996923,1.183829144382929,0.8295605235510811,1.183829144382929,0.8295605235510811
125,-0.038735,15.902244,214022,8444.535854,8444.535854,8444.53598,8444.535729,2,202904,/mnt/datac-netStorage-40G/projects/p004/PPO/2022-11-01-04:44:33/fil_59884_18785_248895019_trappist1_0001/seti-node6.1/fil_59884_18785_248895019_trappist1_0001-beam0000.dat,/mnt/datac-netStorage-40G/projects/p004/2022-11-01-04:44:33/fil_59884_18785_248895019_trappist1_0001/seti-node6.1/fil_59884_18785_248895019_trappist1_0001-beam0000.fil,/mnt/datac-netStorage-40G/projects/p004/2022-11-01-04:44:33/fil_59884_18785_248895019_trappist1_0001/seti-node6.1/fil_59884_18785_248895019_trappist1_0001-beam0001.fil,-0.004586989751922402,1.8981511188806497,0.9098984505621852,1.8981511188806497,0.9098984505621852
126,0.042708,14.561699,213071,8444.536806,8444.536806,8444.536932,8444.536681,2,202904,/mnt/datac-netStorage-40G/projects/p004/PPO/2022-11-01-04:44:33/fil_59884_18785_248895019_trappist1_0001/seti-node6.1/fil_59884_18785_248895019_trappist1_0001-beam0000.dat,/mnt/datac-netStorage-40G/projects/p004/2022-11-01-04:44:33/fil_59884_18785_248895019_trappist1_0001/seti-node6.1/fil_59884_18785_248895019_trappist1_0001-beam0000.fil,/mnt/datac-netStorage-40G/projects/p004/2022-11-01-04:44:33/fil_59884_18785_248895019_trappist1_0001/seti-node6.1/fil_59884_18785_248895019_trappist1_0001-beam0001.fil,0.005057470923972271,1.4595397029412782,0.8761267059276404,1.4595397029412782,0.8761267059276404
127,-0.123158,11.694023,106488,8444.536901,8444.536901,8444.537153,8444.536651,2,49973,/mnt/datac-netStorage-40G/projects/p004/PPO/2022-11-01-04:44:33/fil_59884_18785_248895019_trappist1_0001/seti-node6.1/fil_59884_18785_248895019_trappist1_0001-beam0000.dat,/mnt/datac-netStorage-40G/projects/p004/2022-11-01-04:44:33/fil_59884_18785_248895019_trappist1_0001/seti-node6.1/fil_59884_18785_248895019_trappist1_0001-beam0000.fil,/mnt/datac-netStorage-40G/projects/p004/2022-11-01-04:44:33/fil_59884_18785_248895019_trappist1_0001/seti-node6.1/fil_59884_18785_248895019_trappist1_0001-beam0001.fil,-0.014584339883713698,1.1907914116777327,0.8398760364443839,1.1907914116777327,0.8398760364443839
128,0.508522,23.842461,13271,8444.537541,8444.537541,8444.539558,8444.53554,2,6167,/mnt/datac-netStorage-40G/projects/p004/PPO/2022-11-01-04:44:33/fil_59884_18785_248895019_trappist1_0001/seti-node6.1/fil_59884_18785_248895019_trappist1_0001-beam0000.dat,/mnt/datac-netStorage-40G/projects/p004/2022-11-01-04:44:33/fil_59884_18785_248895019_trappist1_0001/seti-node6.1/fil_59884_18785_248895019_trappist1_0001-beam0000.fil,/mnt/datac-netStorage-40G/projects/p004/2022-11-01-04:44:33/fil_59884_18785_248895019_trappist1_0001/seti-node6.1/fil_59884_18785_248895019_trappist1_0001-beam0001.fil,0.060219032252415435,1.2612110202222209,0.8204758386284248,1.2612110202222209,0.8204758386284248
129,0.460848,26.988775,26539,8444.537565,8444.537565,8444.538574,8444.536565,2,12377,/mnt/datac-netStorage-40G/projects/p004/PPO/2022-11-01-04:44:33/fil_59884_18785_248895019_trappist1_0001/seti-node6.1/fil_59884_18785_248895019_trappist1_0001-beam0000.dat,/mnt/datac-netStorage-40G/projects/p004/2022-11-01-04:44:33/fil_59884_18785_248895019_trappist1_0001/seti-node6.1/fil_59884_18785_248895019_trappist1_0001-beam0000.fil,/mnt/datac-netStorage-40G/projects/p004/2022-11-01-04:44:33/fil_59884_18785_248895019_trappist1_0001/seti-node6.1/fil_59884_18785_248895019_trappist1_0001-beam0001.fil,0.05457349693669597,1.2783888128958796,0.8184181312136296,1.2783888128958796,0.8184181312136296
130,0.063565,41.023438,106042,8444.537793,8444.537793,8444.538045,8444.537543,2,49973,/mnt/datac-netStorage-40G/projects/p004/PPO/2022-11-01-04:44:33/fil_59884_18785_248895019_trappist1_0001/seti-node6.1/fil_59884_18785_248895019_trappist1_0001-beam0000.dat,/mnt/datac-netStorage-40G/projects/p004/2022-11-01-04:44:33/fil_59884_18785_248895019_trappist1_0001/seti-node6.1/fil_59884_18785_248895019_trappist1_0001-beam0000.fil,/mnt/datac-netStorage-40G/projects/p004/2022-11-01-04:44:33/fil_59884_18785_248895019_trappist1_0001/seti-node6.1/fil_59884_18785_248895019_trappist1_0001-beam0001.fil,0.0075273507752903965,1.2874968275386183,0.8175760256515079,1.2874968275386183,0.8175760256515079
131,-0.061579,54.094509,212029,8444.537848,8444.537848,8444.537974,8444.537723,2,202904,/mnt/datac-netStorage-40G/projects/p004/PPO/2022-11-01-04:44:33/fil_59884_18785_248895019_trappist1_0001/seti-node6.1/fil_59884_18785_248895019_trappist1_0001-beam0000.dat,/mnt/datac-netStorage-40G/projects/p004/2022-11-01-04:44:33/fil_59884_18785_248895019_trappist1_0001/seti-node6.1/fil_59884_18785_248895019_trappist1_0001-beam0000.fil,/mnt/datac-netStorage-40G/projects/p004/2022-11-01-04:44:33/fil_59884_18785_248895019_trappist1_0001/seti-node6.1/fil_59884_18785_248895019_trappist1_0001-beam0001.fil,-0.007292169232893071,1.9910133753552388,0.8929517226177646,1.9910133753552388,0.8929517226177646
