,Drift_Rate,SNR,Index,Uncorrected_Frequency,Corrected_Frequency,freq_start,freq_end,Coarse_Channel_Number,Full_number_of_hits,dat_name,fil_0000,fil_0001,normalized_dr,SNR_ratio_0001,0000_x_0001,SNR_ratio,x
2999,-0.059592,21.558186,1128910,7507.620439,7507.620439,7507.620565,7507.620314,34,20910,/mnt/datac-netStorage-40G/projects/p004/PPO/2022-11-09-00:47:52/fil_59892_04666_290220764_trappist1_0001/seti-node1.0/fil_59892_04666_290220764_trappist1_0001-beam0000.dat,/mnt/datac-netStorage-40G/projects/p004/2022-11-09-00:47:52/fil_59892_04666_290220764_trappist1_0001/seti-node1.0/fil_59892_04666_290220764_trappist1_0001-beam0000.fil,/mnt/datac-netStorage-40G/projects/p004/2022-11-09-00:47:52/fil_59892_04666_290220764_trappist1_0001/seti-node1.0/fil_59892_04666_290220764_trappist1_0001-beam0001.fil,-0.00793753486661456,2.217313881107565,0.9743138997882241,2.217313881107565,0.9743138997882241
3000,-0.135076,15.632113,282222,7507.620461,7507.620461,7507.620965,7507.619961,34,2761,/mnt/datac-netStorage-40G/projects/p004/PPO/2022-11-09-00:47:52/fil_59892_04666_290220764_trappist1_0001/seti-node1.0/fil_59892_04666_290220764_trappist1_0001-beam0000.dat,/mnt/datac-netStorage-40G/projects/p004/2022-11-09-00:47:52/fil_59892_04666_290220764_trappist1_0001/seti-node1.0/fil_59892_04666_290220764_trappist1_0001-beam0000.fil,/mnt/datac-netStorage-40G/projects/p004/2022-11-09-00:47:52/fil_59892_04666_290220764_trappist1_0001/seti-node1.0/fil_59892_04666_290220764_trappist1_0001-beam0001.fil,-0.017991851297463578,2.1969984789750487,0.9684395347182144,2.1969984789750487,0.9684395347182144
3001,-0.683327,12.425015,70546,7507.620613,7507.620613,7507.62263,7507.618612,34,635,/mnt/datac-netStorage-40G/projects/p004/PPO/2022-11-09-00:47:52/fil_59892_04666_290220764_trappist1_0001/seti-node1.0/fil_59892_04666_290220764_trappist1_0001-beam0000.dat,/mnt/datac-netStorage-40G/projects/p004/2022-11-09-00:47:52/fil_59892_04666_290220764_trappist1_0001/seti-node1.0/fil_59892_04666_290220764_trappist1_0001-beam0000.fil,/mnt/datac-netStorage-40G/projects/p004/2022-11-09-00:47:52/fil_59892_04666_290220764_trappist1_0001/seti-node1.0/fil_59892_04666_290220764_trappist1_0001-beam0001.fil,-0.09101776070489574,2.2080130391982413,0.9633644097253966,2.2080130391982413,0.9633644097253966
3002,-0.02483,15.457886,873719,7510.875777,7510.875777,7510.875903,7510.875652,32,46953,/mnt/datac-netStorage-40G/projects/p004/PPO/2022-11-09-00:47:52/fil_59892_04666_290220764_trappist1_0001/seti-node1.0/fil_59892_04666_290220764_trappist1_0001-beam0000.dat,/mnt/datac-netStorage-40G/projects/p004/2022-11-09-00:47:52/fil_59892_04666_290220764_trappist1_0001/seti-node1.0/fil_59892_04666_290220764_trappist1_0001-beam0000.fil,/mnt/datac-netStorage-40G/projects/p004/2022-11-09-00:47:52/fil_59892_04666_290220764_trappist1_0001/seti-node1.0/fil_59892_04666_290220764_trappist1_0001-beam0001.fil,-0.003305872753147523,0.8377375063479225,0.9275098153164552,0.8377375063479225,0.9275098153164552
3003,-0.123158,10.576222,436845,7510.875806,7510.875806,7510.876058,7510.875556,32,12725,/mnt/datac-netStorage-40G/projects/p004/PPO/2022-11-09-00:47:52/fil_59892_04666_290220764_trappist1_0001/seti-node1.0/fil_59892_04666_290220764_trappist1_0001-beam0000.dat,/mnt/datac-netStorage-40G/projects/p004/2022-11-09-00:47:52/fil_59892_04666_290220764_trappist1_0001/seti-node1.0/fil_59892_04666_290220764_trappist1_0001-beam0000.fil,/mnt/datac-netStorage-40G/projects/p004/2022-11-09-00:47:52/fil_59892_04666_290220764_trappist1_0001/seti-node1.0/fil_59892_04666_290220764_trappist1_0001-beam0001.fil,-0.01639728828554183,0.839152658181032,0.9233319789159699,0.839152658181032,0.9233319789159699
3004,22.374975,64.480606,742,7511.369877,7511.369877,7511.434426,7511.30584,32,124,/mnt/datac-netStorage-40G/projects/p004/PPO/2022-11-09-00:47:52/fil_59892_04666_290220764_trappist1_0001/seti-node1.0/fil_59892_04666_290220764_trappist1_0001-beam0000.dat,/mnt/datac-netStorage-40G/projects/p004/2022-11-09-00:47:52/fil_59892_04666_290220764_trappist1_0001/seti-node1.0/fil_59892_04666_290220764_trappist1_0001-beam0000.fil,/mnt/datac-netStorage-40G/projects/p004/2022-11-09-00:47:52/fil_59892_04666_290220764_trappist1_0001/seti-node1.0/fil_59892_04666_290220764_trappist1_0001-beam0001.fil,2.9787885683394233,0.8885876495358044,0.9352260650646589,0.8885876495358044,0.9352260650646589
3005,-0.001986,102.250648,376950,7511.372832,7511.372832,7511.372958,7511.372707,32,46953,/mnt/datac-netStorage-40G/projects/p004/PPO/2022-11-09-00:47:52/fil_59892_04666_290220764_trappist1_0001/seti-node1.0/fil_59892_04666_290220764_trappist1_0001-beam0000.dat,/mnt/datac-netStorage-40G/projects/p004/2022-11-09-00:47:52/fil_59892_04666_290220764_trappist1_0001/seti-node1.0/fil_59892_04666_290220764_trappist1_0001-beam0000.fil,/mnt/datac-netStorage-40G/projects/p004/2022-11-09-00:47:52/fil_59892_04666_290220764_trappist1_0001/seti-node1.0/fil_59892_04666_290220764_trappist1_0001-beam0001.fil,-0.00026439906673583654,2.3480753237665732,0.9611078248931874,2.3480753237665732,0.9611078248931874
3006,-0.091375,60.307484,188463,7511.372856,7511.372856,7511.373108,7511.372606,32,12725,/mnt/datac-netStorage-40G/projects/p004/PPO/2022-11-09-00:47:52/fil_59892_04666_290220764_trappist1_0001/seti-node1.0/fil_59892_04666_290220764_trappist1_0001-beam0000.dat,/mnt/datac-netStorage-40G/projects/p004/2022-11-09-00:47:52/fil_59892_04666_290220764_trappist1_0001/seti-node1.0/fil_59892_04666_290220764_trappist1_0001-beam0000.fil,/mnt/datac-netStorage-40G/projects/p004/2022-11-09-00:47:52/fil_59892_04666_290220764_trappist1_0001/seti-node1.0/fil_59892_04666_290220764_trappist1_0001-beam0001.fil,-0.012164886324536443,2.346659050270504,0.9608387889420732,2.346659050270504,0.9608387889420732
3007,-0.202614,47.323586,94224,7511.372886,7511.372886,7511.373391,7511.372386,32,6591,/mnt/datac-netStorage-40G/projects/p004/PPO/2022-11-09-00:47:52/fil_59892_04666_290220764_trappist1_0001/seti-node1.0/fil_59892_04666_290220764_trappist1_0001-beam0000.dat,/mnt/datac-netStorage-40G/projects/p004/2022-11-09-00:47:52/fil_59892_04666_290220764_trappist1_0001/seti-node1.0/fil_59892_04666_290220764_trappist1_0001-beam0000.fil,/mnt/datac-netStorage-40G/projects/p004/2022-11-09-00:47:52/fil_59892_04666_290220764_trappist1_0001/seti-node1.0/fil_59892_04666_290220764_trappist1_0001-beam0001.fil,-0.0269742947731461,2.3432622623074204,0.9602483752228386,2.3432622623074204,0.9602483752228386
3008,-0.460848,40.696445,47103,7511.372958,7511.372958,7511.373967,7511.371958,32,3704,/mnt/datac-netStorage-40G/projects/p004/PPO/2022-11-09-00:47:52/fil_59892_04666_290220764_trappist1_0001/seti-node1.0/fil_59892_04666_290220764_trappist1_0001-beam0000.dat,/mnt/datac-netStorage-40G/projects/p004/2022-11-09-00:47:52/fil_59892_04666_290220764_trappist1_0001/seti-node1.0/fil_59892_04666_290220764_trappist1_0001-beam0000.fil,/mnt/datac-netStorage-40G/projects/p004/2022-11-09-00:47:52/fil_59892_04666_290220764_trappist1_0001/seti-node1.0/fil_59892_04666_290220764_trappist1_0001-beam0001.fil,-0.06135335586068017,2.2372637703493403,0.9540148567175867,2.2372637703493403,0.9540148567175867
3009,9.916183,123.544472,1471,7511.373206,7511.373206,7511.405481,7511.341188,32,154,/mnt/datac-netStorage-40G/projects/p004/PPO/2022-11-09-00:47:52/fil_59892_04666_290220764_trappist1_0001/seti-node1.0/fil_59892_04666_290220764_trappist1_0001-beam0000.dat,/mnt/datac-netStorage-40G/projects/p004/2022-11-09-00:47:52/fil_59892_04666_290220764_trappist1_0001/seti-node1.0/fil_59892_04666_290220764_trappist1_0001-beam0000.fil,/mnt/datac-netStorage-40G/projects/p004/2022-11-09-00:47:52/fil_59892_04666_290220764_trappist1_0001/seti-node1.0/fil_59892_04666_290220764_trappist1_0001-beam0001.fil,1.3201501403542724,0.888568107442563,0.935264927813342,0.888568107442563,0.935264927813342
3010,0.031783,82.547829,375962,7511.373821,7511.373821,7511.373947,7511.373696,32,46953,/mnt/datac-netStorage-40G/projects/p004/PPO/2022-11-09-00:47:52/fil_59892_04666_290220764_trappist1_0001/seti-node1.0/fil_59892_04666_290220764_trappist1_0001-beam0000.dat,/mnt/datac-netStorage-40G/projects/p004/2022-11-09-00:47:52/fil_59892_04666_290220764_trappist1_0001/seti-node1.0/fil_59892_04666_290220764_trappist1_0001-beam0000.fil,/mnt/datac-netStorage-40G/projects/p004/2022-11-09-00:47:52/fil_59892_04666_290220764_trappist1_0001/seti-node1.0/fil_59892_04666_290220764_trappist1_0001-beam0001.fil,0.004231316430823411,2.176551639600706,0.9508985692000423,2.176551639600706,0.9508985692000423
3011,-0.087402,53.827362,187964,7511.373855,7511.373855,7511.374107,7511.373605,32,12725,/mnt/datac-netStorage-40G/projects/p004/PPO/2022-11-09-00:47:52/fil_59892_04666_290220764_trappist1_0001/seti-node1.0/fil_59892_04666_290220764_trappist1_0001-beam0000.dat,/mnt/datac-netStorage-40G/projects/p004/2022-11-09-00:47:52/fil_59892_04666_290220764_trappist1_0001/seti-node1.0/fil_59892_04666_290220764_trappist1_0001-beam0000.fil,/mnt/datac-netStorage-40G/projects/p004/2022-11-09-00:47:52/fil_59892_04666_290220764_trappist1_0001/seti-node1.0/fil_59892_04666_290220764_trappist1_0001-beam0001.fil,-0.011635953522611571,2.1731994093185114,0.9506035133813585,2.1731994093185114,0.9506035133813585
3012,5.466613,245.769363,2933,7511.374359,7511.374359,7511.390496,7511.35835,32,232,/mnt/datac-netStorage-40G/projects/p004/PPO/2022-11-09-00:47:52/fil_59892_04666_290220764_trappist1_0001/seti-node1.0/fil_59892_04666_290220764_trappist1_0001-beam0000.dat,/mnt/datac-netStorage-40G/projects/p004/2022-11-09-00:47:52/fil_59892_04666_290220764_trappist1_0001/seti-node1.0/fil_59892_04666_290220764_trappist1_0001-beam0000.fil,/mnt/datac-netStorage-40G/projects/p004/2022-11-09-00:47:52/fil_59892_04666_290220764_trappist1_0001/seti-node1.0/fil_59892_04666_290220764_trappist1_0001-beam0001.fil,0.7277764353898397,0.8885604031834121,0.9352874012621981,0.8885604031834121,0.9352874012621981
3013,-0.053633,2525.277588,373998,7511.375786,7511.375786,7511.375912,7511.375661,32,46953,/mnt/datac-netStorage-40G/projects/p004/PPO/2022-11-09-00:47:52/fil_59892_04666_290220764_trappist1_0001/seti-node1.0/fil_59892_04666_290220764_trappist1_0001-beam0000.dat,/mnt/datac-netStorage-40G/projects/p004/2022-11-09-00:47:52/fil_59892_04666_290220764_trappist1_0001/seti-node1.0/fil_59892_04666_290220764_trappist1_0001-beam0000.fil,/mnt/datac-netStorage-40G/projects/p004/2022-11-09-00:47:52/fil_59892_04666_290220764_trappist1_0001/seti-node1.0/fil_59892_04666_290220764_trappist1_0001-beam0001.fil,-0.007140236439813531,0.8841311857691759,0.935725432410533,0.8841311857691759,0.935725432410533
3014,-0.097334,1712.007812,186993,7511.375798,7511.375798,7511.37605,7511.375548,32,12725,/mnt/datac-netStorage-40G/projects/p004/PPO/2022-11-09-00:47:52/fil_59892_04666_290220764_trappist1_0001/seti-node1.0/fil_59892_04666_290220764_trappist1_0001-beam0000.dat,/mnt/datac-netStorage-40G/projects/p004/2022-11-09-00:47:52/fil_59892_04666_290220764_trappist1_0001/seti-node1.0/fil_59892_04666_290220764_trappist1_0001-beam0000.fil,/mnt/datac-netStorage-40G/projects/p004/2022-11-09-00:47:52/fil_59892_04666_290220764_trappist1_0001/seti-node1.0/fil_59892_04666_290220764_trappist1_0001-beam0001.fil,-0.012958211564976833,0.8841333269869283,0.93572597625708,0.8841333269869283,0.93572597625708
3015,-0.246315,1493.76416,93485,7511.375844,7511.375844,7511.376348,7511.375344,32,6591,/mnt/datac-netStorage-40G/projects/p004/PPO/2022-11-09-00:47:52/fil_59892_04666_290220764_trappist1_0001/seti-node1.0/fil_59892_04666_290220764_trappist1_0001-beam0000.dat,/mnt/datac-netStorage-40G/projects/p004/2022-11-09-00:47:52/fil_59892_04666_290220764_trappist1_0001/seti-node1.0/fil_59892_04666_290220764_trappist1_0001-beam0000.fil,/mnt/datac-netStorage-40G/projects/p004/2022-11-09-00:47:52/fil_59892_04666_290220764_trappist1_0001/seti-node1.0/fil_59892_04666_290220764_trappist1_0001-beam0001.fil,-0.032792259179715386,0.8841336108896587,0.9357256277912152,0.8841336108896587,0.9357256277912152
3016,-0.492631,982.767822,46733,7511.37592,7511.37592,7511.376929,7511.374919,32,3704,/mnt/datac-netStorage-40G/projects/p004/PPO/2022-11-09-00:47:52/fil_59892_04666_290220764_trappist1_0001/seti-node1.0/fil_59892_04666_290220764_trappist1_0001-beam0000.dat,/mnt/datac-netStorage-40G/projects/p004/2022-11-09-00:47:52/fil_59892_04666_290220764_trappist1_0001/seti-node1.0/fil_59892_04666_290220764_trappist1_0001-beam0000.fil,/mnt/datac-netStorage-40G/projects/p004/2022-11-09-00:47:52/fil_59892_04666_290220764_trappist1_0001/seti-node1.0/fil_59892_04666_290220764_trappist1_0001-beam0001.fil,-0.06558464641789513,0.8841350791267814,0.9357249526614193,0.8841350791267814,0.9357249526614193
3017,-0.746892,831.487732,23362,7511.375992,7511.375992,7511.378009,7511.373991,32,1865,/mnt/datac-netStorage-40G/projects/p004/PPO/2022-11-09-00:47:52/fil_59892_04666_290220764_trappist1_0001/seti-node1.0/fil_59892_04666_290220764_trappist1_0001-beam0000.dat,/mnt/datac-netStorage-40G/projects/p004/2022-11-09-00:47:52/fil_59892_04666_290220764_trappist1_0001/seti-node1.0/fil_59892_04666_290220764_trappist1_0001-beam0000.fil,/mnt/datac-netStorage-40G/projects/p004/2022-11-09-00:47:52/fil_59892_04666_290220764_trappist1_0001/seti-node1.0/fil_59892_04666_290220764_trappist1_0001-beam0001.fil,-0.09943475073483017,0.8856862796360105,0.9355766275872802,0.8856862796360105,0.9355766275872802
3018,-1.08061,665.907227,11677,7511.37612,7511.37612,7511.380154,7511.372118,32,868,/mnt/datac-netStorage-40G/projects/p004/PPO/2022-11-09-00:47:52/fil_59892_04666_290220764_trappist1_0001/seti-node1.0/fil_59892_04666_290220764_trappist1_0001-beam0000.dat,/mnt/datac-netStorage-40G/projects/p004/2022-11-09-00:47:52/fil_59892_04666_290220764_trappist1_0001/seti-node1.0/fil_59892_04666_290220764_trappist1_0001-beam0000.fil,/mnt/datac-netStorage-40G/projects/p004/2022-11-09-00:47:52/fil_59892_04666_290220764_trappist1_0001/seti-node1.0/fil_59892_04666_290220764_trappist1_0001-beam0001.fil,-0.1438630421899959,0.8885273033310388,0.9353071802266272,0.8885273033310388,0.9353071802266272
3019,-2.28835,474.761261,5833,7511.376472,7511.376472,7511.384541,7511.368468,32,527,/mnt/datac-netStorage-40G/projects/p004/PPO/2022-11-09-00:47:52/fil_59892_04666_290220764_trappist1_0001/seti-node1.0/fil_59892_04666_290220764_trappist1_0001-beam0000.dat,/mnt/datac-netStorage-40G/projects/p004/2022-11-09-00:47:52/fil_59892_04666_290220764_trappist1_0001/seti-node1.0/fil_59892_04666_290220764_trappist1_0001-beam0000.fil,/mnt/datac-netStorage-40G/projects/p004/2022-11-09-00:47:52/fil_59892_04666_290220764_trappist1_0001/seti-node1.0/fil_59892_04666_290220764_trappist1_0001-beam0001.fil,-0.3046508919240272,0.8885561173529349,0.9352987294511524,0.8885561173529349,0.9352987294511524
3020,-0.202614,50.380268,92977,7511.377877,7511.377877,7511.378381,7511.377377,32,6591,/mnt/datac-netStorage-40G/projects/p004/PPO/2022-11-09-00:47:52/fil_59892_04666_290220764_trappist1_0001/seti-node1.0/fil_59892_04666_290220764_trappist1_0001-beam0000.dat,/mnt/datac-netStorage-40G/projects/p004/2022-11-09-00:47:52/fil_59892_04666_290220764_trappist1_0001/seti-node1.0/fil_59892_04666_290220764_trappist1_0001-beam0000.fil,/mnt/datac-netStorage-40G/projects/p004/2022-11-09-00:47:52/fil_59892_04666_290220764_trappist1_0001/seti-node1.0/fil_59892_04666_290220764_trappist1_0001-beam0001.fil,-0.02697427685343495,2.3347752799572397,0.9628964634535249,2.3347752799572397,0.9628964634535249
3021,-0.381392,40.842499,46482,7511.377929,7511.377929,7511.378938,7511.376929,32,3704,/mnt/datac-netStorage-40G/projects/p004/PPO/2022-11-09-00:47:52/fil_59892_04666_290220764_trappist1_0001/seti-node1.0/fil_59892_04666_290220764_trappist1_0001-beam0000.dat,/mnt/datac-netStorage-40G/projects/p004/2022-11-09-00:47:52/fil_59892_04666_290220764_trappist1_0001/seti-node1.0/fil_59892_04666_290220764_trappist1_0001-beam0000.fil,/mnt/datac-netStorage-40G/projects/p004/2022-11-09-00:47:52/fil_59892_04666_290220764_trappist1_0001/seti-node1.0/fil_59892_04666_290220764_trappist1_0001-beam0001.fil,-0.05077523090607788,2.2894782078677456,0.9627751148985138,2.2894782078677456,0.9627751148985138
3022,-0.053633,62.223484,370948,7511.378838,7511.378838,7511.378964,7511.378713,32,46953,/mnt/datac-netStorage-40G/projects/p004/PPO/2022-11-09-00:47:52/fil_59892_04666_290220764_trappist1_0001/seti-node1.0/fil_59892_04666_290220764_trappist1_0001-beam0000.dat,/mnt/datac-netStorage-40G/projects/p004/2022-11-09-00:47:52/fil_59892_04666_290220764_trappist1_0001/seti-node1.0/fil_59892_04666_290220764_trappist1_0001-beam0000.fil,/mnt/datac-netStorage-40G/projects/p004/2022-11-09-00:47:52/fil_59892_04666_290220764_trappist1_0001/seti-node1.0/fil_59892_04666_290220764_trappist1_0001-beam0001.fil,-0.007140233538615001,2.20679908705358,0.9637318495312982,2.20679908705358,0.9637318495312982
3023,-0.117198,47.514091,185466,7511.378854,7511.378854,7511.379106,7511.378604,32,12725,/mnt/datac-netStorage-40G/projects/p004/PPO/2022-11-09-00:47:52/fil_59892_04666_290220764_trappist1_0001/seti-node1.0/fil_59892_04666_290220764_trappist1_0001-beam0000.dat,/mnt/datac-netStorage-40G/projects/p004/2022-11-09-00:47:52/fil_59892_04666_290220764_trappist1_0001/seti-node1.0/fil_59892_04666_290220764_trappist1_0001-beam0000.fil,/mnt/datac-netStorage-40G/projects/p004/2022-11-09-00:47:52/fil_59892_04666_290220764_trappist1_0001/seti-node1.0/fil_59892_04666_290220764_trappist1_0001-beam0001.fil,-0.015602727321589138,2.2054790167173723,0.963433149523193,2.2054790167173723,0.963433149523193
3024,-0.21056,41.080093,92726,7511.378882,7511.378882,7511.379386,7511.378381,32,6591,/mnt/datac-netStorage-40G/projects/p004/PPO/2022-11-09-00:47:52/fil_59892_04666_290220764_trappist1_0001/seti-node1.0/fil_59892_04666_290220764_trappist1_0001-beam0000.dat,/mnt/datac-netStorage-40G/projects/p004/2022-11-09-00:47:52/fil_59892_04666_290220764_trappist1_0001/seti-node1.0/fil_59892_04666_290220764_trappist1_0001-beam0000.fil,/mnt/datac-netStorage-40G/projects/p004/2022-11-09-00:47:52/fil_59892_04666_290220764_trappist1_0001/seti-node1.0/fil_59892_04666_290220764_trappist1_0001-beam0001.fil,-0.028032134868922996,2.2026962818305447,0.9628195632093717,2.2026962818305447,0.9628195632093717
3025,3.62322,13.644429,20384,7514.944672,7514.944672,7514.95274,7514.936667,29,245,/mnt/datac-netStorage-40G/projects/p004/PPO/2022-11-09-00:47:52/fil_59892_04666_290220764_trappist1_0001/seti-node1.0/fil_59892_04666_290220764_trappist1_0001-beam0000.dat,/mnt/datac-netStorage-40G/projects/p004/2022-11-09-00:47:52/fil_59892_04666_290220764_trappist1_0001/seti-node1.0/fil_59892_04666_290220764_trappist1_0001-beam0000.fil,/mnt/datac-netStorage-40G/projects/p004/2022-11-09-00:47:52/fil_59892_04666_290220764_trappist1_0001/seti-node1.0/fil_59892_04666_290220764_trappist1_0001-beam0001.fil,0.48213476855477866,0.6422688955925603,0.6602046157529492,0.6422688955925603,0.6602046157529492
3026,1.68448,12.753567,40735,7514.945728,7514.945728,7514.949763,7514.941726,29,247,/mnt/datac-netStorage-40G/projects/p004/PPO/2022-11-09-00:47:52/fil_59892_04666_290220764_trappist1_0001/seti-node1.0/fil_59892_04666_290220764_trappist1_0001-beam0000.dat,/mnt/datac-netStorage-40G/projects/p004/2022-11-09-00:47:52/fil_59892_04666_290220764_trappist1_0001/seti-node1.0/fil_59892_04666_290220764_trappist1_0001-beam0000.fil,/mnt/datac-netStorage-40G/projects/p004/2022-11-09-00:47:52/fil_59892_04666_290220764_trappist1_0001/seti-node1.0/fil_59892_04666_290220764_trappist1_0001-beam0001.fil,0.22415053368600943,0.6364276036007029,0.66318585252235,0.6364276036007029,0.66318585252235
3027,0.091375,12.574693,651670,7514.945908,7514.945908,7514.94616,7514.945658,29,5115,/mnt/datac-netStorage-40G/projects/p004/PPO/2022-11-09-00:47:52/fil_59892_04666_290220764_trappist1_0001/seti-node1.0/fil_59892_04666_290220764_trappist1_0001-beam0000.dat,/mnt/datac-netStorage-40G/projects/p004/2022-11-09-00:47:52/fil_59892_04666_290220764_trappist1_0001/seti-node1.0/fil_59892_04666_290220764_trappist1_0001-beam0000.fil,/mnt/datac-netStorage-40G/projects/p004/2022-11-09-00:47:52/fil_59892_04666_290220764_trappist1_0001/seti-node1.0/fil_59892_04666_290220764_trappist1_0001-beam0001.fil,0.01215910241464724,0.732584252772687,0.7203978304583739,0.732584252772687,0.7203978304583739
3028,-0.001986,13.773932,1303301,7514.945947,7514.945947,7514.946073,7514.945822,29,21620,/mnt/datac-netStorage-40G/projects/p004/PPO/2022-11-09-00:47:52/fil_59892_04666_290220764_trappist1_0001/seti-node1.0/fil_59892_04666_290220764_trappist1_0001-beam0000.dat,/mnt/datac-netStorage-40G/projects/p004/2022-11-09-00:47:52/fil_59892_04666_290220764_trappist1_0001/seti-node1.0/fil_59892_04666_290220764_trappist1_0001-beam0000.fil,/mnt/datac-netStorage-40G/projects/p004/2022-11-09-00:47:52/fil_59892_04666_290220764_trappist1_0001/seti-node1.0/fil_59892_04666_290220764_trappist1_0001-beam0001.fil,-0.00026427335348890664,0.9747560495006105,0.6887021073104946,0.9747560495006105,0.6887021073104946
3029,0.373446,11.57571,162900,7514.946048,7514.946048,7514.947057,7514.945048,29,1098,/mnt/datac-netStorage-40G/projects/p004/PPO/2022-11-09-00:47:52/fil_59892_04666_290220764_trappist1_0001/seti-node1.0/fil_59892_04666_290220764_trappist1_0001-beam0000.dat,/mnt/datac-netStorage-40G/projects/p004/2022-11-09-00:47:52/fil_59892_04666_290220764_trappist1_0001/seti-node1.0/fil_59892_04666_290220764_trappist1_0001-beam0000.fil,/mnt/datac-netStorage-40G/projects/p004/2022-11-09-00:47:52/fil_59892_04666_290220764_trappist1_0001/seti-node1.0/fil_59892_04666_290220764_trappist1_0001-beam0001.fil,0.049693763265057686,0.6319670764255224,0.6655014433175682,0.6319670764255224,0.6655014433175682
3030,0.778675,12.142554,81442,7514.946176,7514.946176,7514.948194,7514.944175,29,566,/mnt/datac-netStorage-40G/projects/p004/PPO/2022-11-09-00:47:52/fil_59892_04666_290220764_trappist1_0001/seti-node1.0/fil_59892_04666_290220764_trappist1_0001-beam0000.dat,/mnt/datac-netStorage-40G/projects/p004/2022-11-09-00:47:52/fil_59892_04666_290220764_trappist1_0001/seti-node1.0/fil_59892_04666_290220764_trappist1_0001-beam0000.fil,/mnt/datac-netStorage-40G/projects/p004/2022-11-09-00:47:52/fil_59892_04666_290220764_trappist1_0001/seti-node1.0/fil_59892_04666_290220764_trappist1_0001-beam0001.fil,0.1036168154321677,0.6334630969438539,0.6647587353088088,0.6334630969438539,0.6647587353088088
3031,-0.058599,18.853224,1302905,7514.946344,7514.946344,7514.94647,7514.946219,29,21620,/mnt/datac-netStorage-40G/projects/p004/PPO/2022-11-09-00:47:52/fil_59892_04666_290220764_trappist1_0001/seti-node1.0/fil_59892_04666_290220764_trappist1_0001-beam0000.dat,/mnt/datac-netStorage-40G/projects/p004/2022-11-09-00:47:52/fil_59892_04666_290220764_trappist1_0001/seti-node1.0/fil_59892_04666_290220764_trappist1_0001-beam0000.fil,/mnt/datac-netStorage-40G/projects/p004/2022-11-09-00:47:52/fil_59892_04666_290220764_trappist1_0001/seti-node1.0/fil_59892_04666_290220764_trappist1_0001-beam0001.fil,-0.007797660333833356,0.5536829196499549,0.7347002481342033,0.5536829196499549,0.7347002481342033
3032,0.186723,15.096817,325694,7514.946473,7514.946473,7514.946977,7514.945972,29,2469,/mnt/datac-netStorage-40G/projects/p004/PPO/2022-11-09-00:47:52/fil_59892_04666_290220764_trappist1_0001/seti-node1.0/fil_59892_04666_290220764_trappist1_0001-beam0000.dat,/mnt/datac-netStorage-40G/projects/p004/2022-11-09-00:47:52/fil_59892_04666_290220764_trappist1_0001/seti-node1.0/fil_59892_04666_290220764_trappist1_0001-beam0000.fil,/mnt/datac-netStorage-40G/projects/p004/2022-11-09-00:47:52/fil_59892_04666_290220764_trappist1_0001/seti-node1.0/fil_59892_04666_290220764_trappist1_0001-beam0001.fil,0.02484688189703511,0.6118237771136239,0.6612663837510742,0.6118237771136239,0.6612663837510742
3033,0.065552,17.501204,651368,7514.946513,7514.946513,7514.946765,7514.946263,29,5115,/mnt/datac-netStorage-40G/projects/p004/PPO/2022-11-09-00:47:52/fil_59892_04666_290220764_trappist1_0001/seti-node1.0/fil_59892_04666_290220764_trappist1_0001-beam0000.dat,/mnt/datac-netStorage-40G/projects/p004/2022-11-09-00:47:52/fil_59892_04666_290220764_trappist1_0001/seti-node1.0/fil_59892_04666_290220764_trappist1_0001-beam0000.fil,/mnt/datac-netStorage-40G/projects/p004/2022-11-09-00:47:52/fil_59892_04666_290220764_trappist1_0001/seti-node1.0/fil_59892_04666_290220764_trappist1_0001-beam0001.fil,0.008722882816056782,0.5560119717692457,0.6388478307048088,0.5560119717692457,0.6388478307048088
3034,0.059592,23.136503,1302734,7514.946515,7514.946515,7514.946641,7514.94639,29,21620,/mnt/datac-netStorage-40G/projects/p004/PPO/2022-11-09-00:47:52/fil_59892_04666_290220764_trappist1_0001/seti-node1.0/fil_59892_04666_290220764_trappist1_0001-beam0000.dat,/mnt/datac-netStorage-40G/projects/p004/2022-11-09-00:47:52/fil_59892_04666_290220764_trappist1_0001/seti-node1.0/fil_59892_04666_290220764_trappist1_0001-beam0000.fil,/mnt/datac-netStorage-40G/projects/p004/2022-11-09-00:47:52/fil_59892_04666_290220764_trappist1_0001/seti-node1.0/fil_59892_04666_290220764_trappist1_0001-beam0001.fil,0.007929796823157509,0.6804323114489423,0.6222750212975329,0.6804323114489423,0.6222750212975329
3035,0.046681,34.509701,1118136,7515.131219,7515.131219,7515.131345,7515.131094,29,21620,/mnt/datac-netStorage-40G/projects/p004/PPO/2022-11-09-00:47:52/fil_59892_04666_290220764_trappist1_0001/seti-node1.0/fil_59892_04666_290220764_trappist1_0001-beam0000.dat,/mnt/datac-netStorage-40G/projects/p004/2022-11-09-00:47:52/fil_59892_04666_290220764_trappist1_0001/seti-node1.0/fil_59892_04666_290220764_trappist1_0001-beam0000.fil,/mnt/datac-netStorage-40G/projects/p004/2022-11-09-00:47:52/fil_59892_04666_290220764_trappist1_0001/seti-node1.0/fil_59892_04666_290220764_trappist1_0001-beam0001.fil,0.00621160134893158,2.3512205152926278,0.9782713340421154,2.3512205152926278,0.9782713340421154
